vgps_id,name,raw_label,canonical_category,strategic_bucket,chain_brand,score,tier,weburl,listing_url
35642,Sushi Bella,EAT & DRINK,Dining,Dining,false,0,D,https://www.yelp.com/biz/sushi-bella-desert-hot-springs-2,https://www.visitgreaterpalmsprings.com/listing/sushi-bella/35642/
56317,Surterre Properties,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,D,https://www.surterreproperties.com/offices/315277-palm-desert,https://www.visitgreaterpalmsprings.com/listing/surterre-properties/56317/
54690,Tacos Del Valle,EAT & DRINK,Dining,Dining,false,0,D,https://tacosdelvalle.business.site/,https://www.visitgreaterpalmsprings.com/listing/tacos-del-valle/54690/
24226,Taft & Associates,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,D,https://www.realtaft.com,https://www.visitgreaterpalmsprings.com/listing/taft-%26-associates/24226/
33418,Taqueria Bernardino,EAT & DRINK,Dining,Dining,false,0,D,https://www.yelp.com/biz/taqueria-bernardino-ridgecrest,https://www.visitgreaterpalmsprings.com/listing/taqueria-bernardino/33418/
34903,Spectrum - Desert Hot Springs,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,D,https://www.spectrum.com/locations/ca/desert-hot-springs/11855-palm-dr,https://www.visitgreaterpalmsprings.com/listing/spectrum-desert-hot-springs/34903/
35646,Taqueria Guerrero - Coachella,EAT & DRINK,Dining,Dining,false,0,D,https://www.yelp.com/biz/taqueria-guerrero-coachella,https://www.visitgreaterpalmsprings.com/listing/taqueria-guerrero-coachella/35646/
33639,Tecopa Hot Springs Resort,PLACES TO STAY,Lodging,Lodging,false,0,D,https://www.tecopahotsprings.org,https://www.visitgreaterpalmsprings.com/listing/tecopa-hot-springs-resort/33639/
28750,Ted Herman Big Band,MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,D,https://www.jazznart.com/tedherman,https://www.visitgreaterpalmsprings.com/listing/ted-herman-big-band/28750/
33420,Tecopa Hot Springs Massage,THINGS TO DO,Activities,Experiences,false,0,D,https://www.tecopahotspringsmassage.com,https://www.visitgreaterpalmsprings.com/listing/tecopa-hot-springs-massage/33420/
34902,Spectrum - Indio,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,D,https://www.spectrum.com/locations/ca/indio/81-557-doctor-carreon-blvd,https://www.visitgreaterpalmsprings.com/listing/spectrum-indio/34902/
59172,Taqueria y Birrieria Guadalajara,EAT & DRINK,Dining,Dining,false,0,D,https://www.yelp.com/biz/taqueria-and-birrieria-guadalajara-coachella,https://www.visitgreaterpalmsprings.com/listing/taqueria-y-birrieria-guadalajara/59172/
34900,Spectrum - Palm Desert,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,D,https://www.spectrum.com/locations/ca/palm-desert/44-425-town-ctr-way,https://www.visitgreaterpalmsprings.com/listing/spectrum-palm-desert/34900/
55953,"Terramar, a DMC Network Company",MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,D,https://www.terramardestinations.com/southern-california,https://www.visitgreaterpalmsprings.com/listing/terramar-a-dmc-network-company/55953/
34259,Thai Palms Restaurant,EAT & DRINK,Dining,Dining,false,0,D,https://www.thaipalmsdhs.com/,https://www.visitgreaterpalmsprings.com/listing/thai-palms-restaurant/34259/
56082,"Terramar, a DMC Network Company",BUSINESS & PROFESSIONAL SERVICES,Professional Services,Retail & Services,false,0,D,https://www.terramardestinations.com/southern-california,https://www.visitgreaterpalmsprings.com/listing/terramar-a-dmc-network-company/56082/
25426,Thai Smile Palm Springs,EAT & DRINK,Dining,Dining,false,0,D,https://www.thaismilepalmsprings.com,https://www.visitgreaterpalmsprings.com/listing/thai-smile-palm-springs/25426/
34901,Spectrum - Palm Springs,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,D,https://www.spectrum.com/locations/ca/palm-springs/440-el-cielo-rd,https://www.visitgreaterpalmsprings.com/listing/spectrum-palm-springs/34901/
